订单总价,供应商名称
660,南京弘口科学仪器有限公司
1000,厦门琨扬膜科技有限公司
2850,南京建成弘大生物科技有限公司
8420,深圳市先科环保有限公司
16820,深圳前海巨能环保科技有限公司
9930,深圳市泰瑞普环境净化科技有限公司
7000,深圳市格瑞斯达科技有限公司
8130,深圳市碧创环保科技有限公司
9500,深圳市伟控科技有限公司
1827,卡川尔流体科技有限公司
777.89,深圳市佳源盛电子有限公司
378,濮阳市振兴路进良医疗器械经销部
2600,上海纪宁实业有限公司
86,黄冈安捷智能科技有限公司
159,深圳市赛纳斯鞋业有限公司
37,惠州市新凯劳保用品有限公司
69,郑州市小辣椒商贸有限公司
350,义乌市技衡电子商务有限公司
2272,上海群弈能源设备有限公司
399,北京香橙科技有限公司
2967,杭州振和科学仪器有限公司
760,蚯蚓电子（上海）有限公司
3500,泰州森诺材料科技有限公司
5497.6,云咖智能（深圳）有限公司
11107.6,武汉三鹰生物技术有限公司
717.1,上海铝恒金属材料有限公司
77.96,上海铭枫商贸有限公司
360,北京通广信达科技有限公司
1070,上海晨易生物科技有限公司
3021,广州市番禺区石壁百川汇石材经营部
42.5,上海市宝山区恒易达建材经营部
54,沐阳县润苏塑业有限公司
84.8,深圳佳源盛电子有限公司
1052,上海泰坦科技股份有公司
744.5,鑫伟诚实验试剂仪器公司
675.62,深圳市第六人民医院
1300,福州市仓山区鑫磊机械加工厂
2160,东台市溱东镇开庄工业区
48.8,江阴市西石桥生力实验器材经销部
1524.8,海门市老沙实验器材经营部
336.03,建湖县芦沟镇萍聚玻璃仪器经销部
325,广州市天河区黄村方侜仪器商行
146,北京中科慧达科技有限公司
2430,深圳市南山赛格电子市场财富数码展销部
76,武汉平乐双昌电子商务有限公司
1420,深圳市宝科达生物科技有限公司
598,深圳市广新贸易有限公司
10065.8,上海恩艾仪器有限公司
584,聚英
1008,烟台开发区清创电子销售店
156,奥兰家居专营店
3700,溧阳市明源仪器厂
390,大恒新纪元科技有限公司
2000,陕西贝欧生物科技有限公司
458,上海泓浩
80,嘉熠电子经营部
39.9,盛力贸易有限公司
125,科通实验器材经营部
160,君鸿有机玻璃有限公司
50,雷特运贸易有限公司
30.7,科宏焊接设备经营部
374,远洋生物科技有限公司
320,桑尼佰客科技有限责任公司
539.4,固雅洁电子产品商行
63.5,天台博美五金店
19.99,岱峰通讯设备有限公司
22,万织电子商务有限公司
244.98,嘉兴市舒居有限公司
260,吴中区木渎大蓝鲸电子产品商行
3066,速砺工具（上海）有限公司
3900,广州吉妮欧生物科技有限公司
360,深圳市华孚邦润滑油有限公司
6484.2,深圳市兰城科技有限公司
24840,广州双莹丽生物科技有限责任公司
721,深圳市多彩图文科技有限公司
8369,南山区博纳川电子经营部
217,上海迎特贸易有限公司
111,上海众万生物科技有限公司
14000,上海极诺医疗科技有限公司
13770,深圳市卡特斯科技有限公司
288,上海凌臣企业投资管理有限公司
54,江苏特实电子商务有限公司
2854.34,鹏兴电子
2699.07,采兴电子
2631.07,光扬电脑配件
232.3,深圳市品立光科技有限公司
4392,上海务胜生物科技有限公司
1453,中山市坦洲镇信宇电子产品加工部
89.4,乐清市柳市万琛气动元件经营部
104.4,深圳市宝安区沙井鼎力泰五金经营部
400,杭州备安斯科技有限公司
750,东莞市朝扬金属材料有限公司
188.4,深圳市荣泰宏业科技有限公司
888,深圳诚扬金属材料有限公司
111,深圳市生元科技有限公司
182,慈溪市莫斯电子有限公司
17400,连云港开创石英制品有限公司
11008,深圳市南方亚讯数码商行
5780,深圳市红科云电脑经营部
5120,深圳市华中业电子商行
5180,深圳市湘南红五科技发展有限公司
969.3,北京市伊诺凯科技有限公司
1700,杭州创引化工科技有限公司
90,深圳立舟科技有限公司
2980,深圳市鑫泰光电科技有限公司
27900,深圳市瑞科慧联科技有限公司
165,深圳市南山区啊锋五金店
750,深圳市银元通实业有限公司
96.2,南京市高淳区华宏塑料经营部
58,东莞市骑美塑料原料有限公司
133.2,深圳市立舟科技有限公司
273,深圳市芯城兴电子有限公司
464.6,深圳市世盟伟业科技有限公司
180,广陵区视兆维电子厂
283.8,上海赛格电子市场经营管理有限公司3
6500,深圳市华创仪通科技有限公司
238,东莞市樟木头宝芊塑料原料商行
237,东莞市樟木头华创塑料原料商行
917,北京恒鼎光科技有限公司
57,中山弌弎弍数码科技有限公司
162,江苏兴之盈商贸有限公司
208,陆河甜声文化传播有限公司
216,宿迁星辰之家电子商务有限公司
2105,武义奥力工具有限公司
1100,中国科学院上海生命科学研究所
61.3,瑞泰教学仪器
77.6697,深圳市锋林火贸易有限公司
4500,北京创世威纳科技有限公司
8200,ika
42415.4,深圳市诺赛机电有限公司
59.9,余姚市如优电子商务有限公司
267.2,东莞市莞城东南不锈钢材料营业部
224.5,南京美家欣纸业有限公司
102,北京时代四维科技有限公司
59.79,清远市普联电子材料有限公司
147,深圳市福田区都会电子市场顶盛电子商行
600,上海智宸辉生物技术有限公司
8770,广州誉立电子科技有限公司
28200,深圳市南山区中成量电子经营部
27000,深圳市南山区中昊源电子办公经营部
11270,埃地沃兹贸易有限公司
38800,苏州匹马精密机械有限公司
76,上海络而实业有限公司
123,汕头市澄海区新生力塑料制品厂
11850,广西中医药大学制药厂
320.16,深圳市芊讯通讯科技有限公司
58,东台市瑞联鑫商贸中心
379.2,上海伽冬电子科技有限公司
2607.4,深圳荣鑫生物技术有限公司
1180,深圳市鹏翔生物科技有限责任公司
3183.3,深圳市明角文化传播有限公司
7463,铁岭旭日农业技术开发有限公司
3802.4,广州科朋科学仪器有限公司
1080,南京迅亚飞生物科技有限公司
2520,深圳市魅罗科技有限公司
3000,上海科肽生物科技有限公司
925,艾柏森（北京）生物科技有限公司
1400,北京跃达生物科技有限公司
160.65,上海腾准
150,杭州未沃智能科技有限公司
3200,苏州苏为科仪器设备有限公司
1740,淼灵生物科技公司
7000,上海肇中仪器有限公司
85,深圳市唯一佳办公设备销售部
232.1,北京数聚智连科技股份有限公司
458,上海轩孚电子有限公司
630,上海嘉尚电子科技有限公司
377,深圳军腾电子经营部
237,广东晶东茂易有限公司
4320,南京赛创特建筑材料有限公司
219,哈尔滨市道里区纳烁电子材料
4500,东莞中镓半导体科技有限公司
470,友刻科技
2600,武汉先导时代科技有限公司
925,上海蓝契实验器材销售中心
349,合肥大树网络科技有限公司
1500,滨松光子学商贸(中国)有限公司
1260,深圳明泽电子科技
4720,上海杲森仪器设备有限公司
1150,昆山市玉山镇博瑞特自动化经营部
24800,深圳市圣光电子光电科技有限责任公司
405,合肥百杨航空科技有限公司
990,深圳广广满电子科技有限公司
1996,深圳市广广满电子科技有限公司
2787,深圳市宝安区西乡街道想茂科技商行
2697,深圳市宝安区西乡街道展豪科技商行
12963,深圳百科生物技术有限公司
1100,东莞市蓝宇激光有限公司
28386,深圳市沐鸿科技有限公司
960,东海县科达石英制品厂
380,深圳市普莱斯眼镜有限公司
546,深宇化玻仪器经营部
311,熠昇照明
55300,陕西亚成微电子有限公司
4300,上海川翊实业有限公司
3280,厦门米切尔机械自动化有限公司
15.9,北京山泽基业科技有限公司
100,广州市越秀区泰源电子商行
116.1,惠山区尚海电气设备商行
50,乐青市柳市飞鸿金具厂
1620,天津市南开区虹润仪器仪表销售中心
198.2,余姚市思远阀门厂
135,泉州市创新者自动化科技有限公司
23394,深圳市贝嘉技术有限公司
30.2,深圳市宝恒兴科技有限公司
7.8,乐清市多高电子科技有限公司
26,合肥市英盛商贸有限责任公司
9.3,深圳市永兴华五金总汇有限公司
20.3,深圳市龙岗区龙岗街道固捷丰五金贸易商行
110,义乌市纯生电子商务商行
216.3,奥林奇
270,绿联科技
9102,苏州柔触机器人科技有限公司
123,惠康达
150,惠达康
132.96,博汇大电子
120,临祈凡臣商贸
166.98,西伯斯
48.5,维修佬电子商行
29,庆茂源
29.98,南通妃特爱商贸
307.6,宁波高新区沃尔森光电科技有限公司
6160,天津绮美华元科技有限公司
6387.5,天津市西青区尚盈实验器材销售中心
128,汇睿微通
215,仪表世界连锁店
2264.5,合肥市蜀山区创霖实验耗材经营部
375,海安甜甜圈电子产品经营部
355,深圳市五月花电子有限公司
368,深圳市左升科技有限公司
1500,南屋科技（广州）有限公司
900,厦门叙铭电子科技有限公司
107.6,乐清市米特尔电气有限公司柳市经营部
50,上海天米橡塑五金经营部
31,盐城万阳仪器有限公司
500,广东达因特智能科技有限公司
130,乐清市柳市朝来电器经营部
319.98,深圳市光万电子有限公司
205,深圳市龙岗区科进达办公设备行
650,南京市浦口区巍泰纳米材料销售中心
364.8,深圳市南山区荔园校园商店
308.8,深圳市新康晶科技有限公司
4999.5,深圳市恒亚科技有限责任公司
100,山东译传世嘉翻译有限公司
25.9,无锡中新创美五金科技有限公司
8661,深圳市创星达科技有限公司
202,上海如吉生物科技发展有限公司
59.9,金红叶纸业集团有限公司
580,上海离陌生物科技有限公司
1225,上海箐仪化工材料有限公司
960,深圳市森日有机硅股份有限公司
540,天津市河北区源成福林实验室仪器仪表销售中心
8990,深圳市翔洲宏科技有限公司
2080,北京强欣博瑞生物技术有限公司
190,深圳市南山区昂丰翔宇电脑经营部
903.1,深圳市福田区丰裕五金店
14800,湖南湘湖石英制品有限公司
16280,深圳市南山区百优建材经销部
6000,四川南滨育繁生物科技有限公司
754,甘肃玻尔电子科技有限公司
329,北京浩发宏图电子元器件经营部
1187,深圳市科泽辉电子科技有限公司
5699,晨翔数码经营部
9705.8,深圳小蘑菇科技有限公司
8335.08,深圳市南山区火星电子科技经营
208.1,得力电子商务有限公司
55,施莱登实验器材经营部
4232,深圳市艾普诺生物医疗科技有限公司
792,深圳市索维斯贸易有限公司
2400,北京市康润诚业生物科技有限公司
180,3M中国有限公司
11240,深圳市宝安区税务局第三税务所代开十三
505.41,深圳市瑞草堂药业有限公司南山大生分店
451.4,开拓五金
700,顺安实验器材商行
295,深圳艾尔莎科技有限公司
568,衡水壹柒贸易有限公司
1680,迈可诺实验器材
470,深圳市南山区怡新佳五金商行
932,深圳市艾赛芯科技有限公司
3350,深圳市南山区欣伟成监控设备经营部
700,台州苏威电机有限公司
498,深圳市淘易数码科技有限公司
8000,南京
56,永康市安冠龙机电有限公司
99.97,新峰
500,深圳市中冀互联信息技术有限公司
5760,深圳南山区协和红五电脑经营部
3695,湘五科技发展有限公司
5352,深圳市华中业电子
4410,深圳市卓悦红五电脑经营部
4345,深圳红科云
3780,深圳市南山区神网电子
379,海门市起航实验器材经营部
695,深圳市八束光照明有限公司
500,上海吉尔
3863,深圳市南山区兴泰普龙电子经营部
766,姜堰区精科实验器材经营部
10,ABCD
200,开化晶圆硅材料商行
621,深圳市宝安区新安鸿源发电器销售部
2330,深圳市福田区华强北赛格电子市场一楼1B104/1B105号
147,深圳市南山区大智图文快印店
77,深圳天久顺电子科技有限公司
21948,宝鸡市鑫百岳金属材料有限公司
780,北京万旌辉工贸有限公司
550,河北中教金属材料科技有限公司
4970,绍铠庆电子贸易
19600,北京欧司光科
19200,北京欧司光科科技有限公司
750,广州奥华环保科技有限公司
2218,北京五洲东方科技有限公司
1900,南京莱昂生物科技有限公司
2888,成都微克生物技术有限公司
7972,深圳市南山赛格电子市场天威打印耗材展销部
55,探索平台-3M
44.6,探索平台-Titan/泰坦
420,北京谦君毅德科技有限公司
24000,长飞光纤光缆有限公司
7500,深圳市高光谱电科技有限公司
2478,北京爱尚静煜生物技术有限公司
26.8,佛山市南海兰盾贸易有限公司
